sample_id,split_hint,source_file,crop_file,label_class,image_width,image_height,bbox_x1,bbox_y1,bbox_x2,bbox_y2,crop_x1,crop_y1,crop_x2,crop_y2,ocr_suggestion,ocr_suggestion_confidence,ocr_suggestion_quality,ocr_suggestion_engine,final_text,review_status,reviewer,notes
5450_104_0_jpg.rf.7d07b338ab5cfa8915ab8b9b827d0e35__0329,train,5450_104_0_jpg.rf.7d07b338ab5cfa8915ab8b9b827d0e35.jpg,crops/5450_104_0_jpg.rf.7d07b338ab5cfa8915ab8b9b827d0e35__0329.png,number,640,640,170,192,375,256,154,182,391,270,65160038,0.56,2.21,tesseract:gray,,pending,,
401_104_0_jpg.rf.a6e9990a0cf3fcb817dc2937e141769a__0330,validation,401_104_0_jpg.rf.a6e9990a0cf3fcb817dc2937e141769a.jpg,crops/401_104_0_jpg.rf.a6e9990a0cf3fcb817dc2937e141769a__0330.png,number,640,640,215,193,451,260,197,183,469,274,,,,,,pending,,
6736_104_1_jpg.rf.415a243f1fdb1b2c320dc763a5b22efd__0331,train,6736_104_1_jpg.rf.415a243f1fdb1b2c320dc763a5b22efd.jpg,crops/6736_104_1_jpg.rf.415a243f1fdb1b2c320dc763a5b22efd__0331.png,number,640,640,133,203,289,269,121,193,301,283,6911707,0.56,2.21,tesseract:gray,,pending,,
5446_104_0_jpg.rf.128bad4840b8ced8ef8819c2c6fcf020__0332,train,5446_104_0_jpg.rf.128bad4840b8ced8ef8819c2c6fcf020.jpg,crops/5446_104_0_jpg.rf.128bad4840b8ced8ef8819c2c6fcf020__0332.png,number,640,640,189,181,323,243,179,172,333,256,,,,,,pending,,
2723_104_0_jpg.rf.0f88abc4bab8b21796028fb27a9f8479__0333,validation,2723_104_0_jpg.rf.0f88abc4bab8b21796028fb27a9f8479.jpg,crops/2723_104_0_jpg.rf.0f88abc4bab8b21796028fb27a9f8479__0333.png,number,640,640,94,176,230,244,84,166,240,258,5187686,0.56,2.21,tesseract:gray,,pending,,
3438_104_0_jpg.rf.6a6c3829d695eda5aa865e5e063088dd__0334,train,3438_104_0_jpg.rf.6a6c3829d695eda5aa865e5e063088dd.jpg,crops/3438_104_0_jpg.rf.6a6c3829d695eda5aa865e5e063088dd__0334.png,number,640,640,22,210,79,271,16,201,85,284,,,,,,pending,,
6513_104_0_jpg.rf.8c7b28f2b29e92aa2f6ff04fa9628b17__0335,train,6513_104_0_jpg.rf.8c7b28f2b29e92aa2f6ff04fa9628b17.jpg,crops/6513_104_0_jpg.rf.8c7b28f2b29e92aa2f6ff04fa9628b17__0335.png,number,640,640,179,201,386,264,163,191,402,277,,,,,,pending,,
2474_104_1_jpg.rf.c3340398b50d99f80f478e914e718a00__0336,train,2474_104_1_jpg.rf.c3340398b50d99f80f478e914e718a00.jpg,crops/2474_104_1_jpg.rf.c3340398b50d99f80f478e914e718a00__0336.png,number,640,640,156,173,379,238,139,163,396,252,42954557,0.56,2.21,tesseract:gray,,pending,,
6259_104_0_jpg.rf.f7ecce9916172864bec29440100ac957__0337,train,6259_104_0_jpg.rf.f7ecce9916172864bec29440100ac957.jpg,crops/6259_104_0_jpg.rf.f7ecce9916172864bec29440100ac957__0337.png,number,640,640,224,181,465,245,205,171,484,259,61172052,0.56,2.21,tesseract:gray,,pending,,
9645_104_1_jpg.rf.2aa2134dc79484e13a17e41f20c03226__0338,train,9645_104_1_jpg.rf.2aa2134dc79484e13a17e41f20c03226.jpg,crops/9645_104_1_jpg.rf.2aa2134dc79484e13a17e41f20c03226__0338.png,number,640,640,145,172,353,234,129,163,369,247,64284979,0.56,2.21,tesseract:gray,,pending,,
2721_104_0_jpg.rf.a68908ee05fb8d2bc7667790a38ef0a0__0339,train,2721_104_0_jpg.rf.a68908ee05fb8d2bc7667790a38ef0a0.jpg,crops/2721_104_0_jpg.rf.a68908ee05fb8d2bc7667790a38ef0a0__0339.png,number,640,640,296,194,517,261,279,184,534,275,53157636,0.56,2.21,tesseract:gray,,pending,,
6237_104_1_jpg.rf.e6e24255860d052bb5925a2260055192__0340,train,6237_104_1_jpg.rf.e6e24255860d052bb5925a2260055192.jpg,crops/6237_104_1_jpg.rf.e6e24255860d052bb5925a2260055192__0340.png,number,640,640,177,201,405,269,159,191,423,283,SP315416,0.5,1.6875,tesseract:gray,,pending,,
6102_104_0_jpg.rf.1f11911cf50d2c4cdbf4560114d77730__0341,validation,6102_104_0_jpg.rf.1f11911cf50d2c4cdbf4560114d77730.jpg,crops/6102_104_0_jpg.rf.1f11911cf50d2c4cdbf4560114d77730__0341.png,number,640,640,65,228,192,294,55,218,202,308,,,,,,pending,,
6094_104_1_jpg.rf.0a52c6856bd850a33e2a15f10b7fa22c__0342,train,6094_104_1_jpg.rf.0a52c6856bd850a33e2a15f10b7fa22c.jpg,crops/6094_104_1_jpg.rf.0a52c6856bd850a33e2a15f10b7fa22c__0342.png,number,640,640,98,191,294,261,83,180,309,276,60862034,0.5,2.15,tesseract:gray,,pending,,
6429_104_0_jpg.rf.ef027d9781ef105bf8e37c4e0b80716a__0343,train,6429_104_0_jpg.rf.ef027d9781ef105bf8e37c4e0b80716a.jpg,crops/6429_104_0_jpg.rf.ef027d9781ef105bf8e37c4e0b80716a__0343.png,number,640,640,48,209,155,278,40,198,163,293,,,,,,pending,,
3480_104_0_jpg.rf.33e36163abb0a3e17beff8998463f60a__0344,train,3480_104_0_jpg.rf.33e36163abb0a3e17beff8998463f60a.jpg,crops/3480_104_0_jpg.rf.33e36163abb0a3e17beff8998463f60a__0344.png,number,640,640,100,169,241,232,89,159,252,245,63213581,0.56,2.21,tesseract:gray,,pending,,
394_104_0_jpg.rf.7fa831920d34547c022d4b97e01c2510__0345,train,394_104_0_jpg.rf.7fa831920d34547c022d4b97e01c2510.jpg,crops/394_104_0_jpg.rf.7fa831920d34547c022d4b97e01c2510__0345.png,number,640,640,52,183,148,247,45,173,155,261,,,,,,pending,,
6311_104_1_jpg.rf.3458ba878715f11bc1e6030885479b07__0346,train,6311_104_1_jpg.rf.3458ba878715f11bc1e6030885479b07.jpg,crops/6311_104_1_jpg.rf.3458ba878715f11bc1e6030885479b07__0346.png,number,640,640,164,187,363,250,149,177,378,263,6521521,0.56,2.21,tesseract:gray,,pending,,
3661_104_0_jpg.rf.8bd5bde6a875b5584e49944a05a5e996__0347,train,3661_104_0_jpg.rf.8bd5bde6a875b5584e49944a05a5e996.jpg,crops/3661_104_0_jpg.rf.8bd5bde6a875b5584e49944a05a5e996__0347.png,number,640,640,181,172,399,236,164,162,416,250,,,,,,pending,,
2912_104_0_jpg.rf.0cd784b723e8638014c9bb9dccc2bffb__0348,validation,2912_104_0_jpg.rf.0cd784b723e8638014c9bb9dccc2bffb.jpg,crops/2912_104_0_jpg.rf.0cd784b723e8638014c9bb9dccc2bffb__0348.png,number,640,640,103,226,295,295,88,215,310,310,,,,,,pending,,
2684_104_1_jpg.rf.0f2e1129bfbe057c0a756771ca62d0d7__0349,validation,2684_104_1_jpg.rf.0f2e1129bfbe057c0a756771ca62d0d7.jpg,crops/2684_104_1_jpg.rf.0f2e1129bfbe057c0a756771ca62d0d7__0349.png,number,640,640,201,192,420,255,184,182,437,268,60164019,0.56,2.21,tesseract:gray,,pending,,
6826_104_0_jpg.rf.cad8e6c0a15256c597c75e8fe5548f93__0350,train,6826_104_0_jpg.rf.cad8e6c0a15256c597c75e8fe5548f93.jpg,crops/6826_104_0_jpg.rf.cad8e6c0a15256c597c75e8fe5548f93__0350.png,number,640,640,328,193,580,251,308,184,600,263,53RN62,0.5,1.04,tesseract:inv_otsu,,pending,,
6220_104_1_jpg.rf.12834db5fdf31a4428f1653d074f0aa6__0351,validation,6220_104_1_jpg.rf.12834db5fdf31a4428f1653d074f0aa6.jpg,crops/6220_104_1_jpg.rf.12834db5fdf31a4428f1653d074f0aa6__0351.png,number,640,640,274,194,493,252,257,185,510,264,81P056,0.5,1.115,tesseract:gray,,pending,,
6113_104_0_jpg.rf.31cd35ff1d191b8b4cef0e842e7b1dc1__0352,train,6113_104_0_jpg.rf.31cd35ff1d191b8b4cef0e842e7b1dc1.jpg,crops/6113_104_0_jpg.rf.31cd35ff1d191b8b4cef0e842e7b1dc1__0352.png,number,640,640,86,207,243,277,74,196,255,292,,,,,,pending,,
146_104_1_jpg.rf.9888d4beb7ad3372f61323399b485e3a__0353,train,146_104_1_jpg.rf.9888d4beb7ad3372f61323399b485e3a.jpg,crops/146_104_1_jpg.rf.9888d4beb7ad3372f61323399b485e3a__0353.png,number,640,640,261,215,523,287,241,204,543,302,634635,0.56,1.53,tesseract:otsu,,pending,,
6239_104_0_jpg.rf.b9f62af2e310fddc053b32314264f14d__0354,train,6239_104_0_jpg.rf.b9f62af2e310fddc053b32314264f14d.jpg,crops/6239_104_0_jpg.rf.b9f62af2e310fddc053b32314264f14d__0354.png,number,640,640,40,218,130,287,33,207,137,302,,,,,,pending,,
3220_104_0_jpg.rf.3c2db765225f9621eba73ad5d4d2bad8__0355,validation,3220_104_0_jpg.rf.3c2db765225f9621eba73ad5d4d2bad8.jpg,crops/3220_104_0_jpg.rf.3c2db765225f9621eba73ad5d4d2bad8__0355.png,number,640,640,59,179,167,245,51,169,175,259,,,,,,pending,,
6504_104_0_jpg.rf.b16a8ad95ba7765994d7a00f803b43b2__0356,train,6504_104_0_jpg.rf.b16a8ad95ba7765994d7a00f803b43b2.jpg,crops/6504_104_0_jpg.rf.b16a8ad95ba7765994d7a00f803b43b2__0356.png,number,640,640,110,184,316,243,94,175,332,255,40862034,0.56,2.21,tesseract:gray,,pending,,
166_104_0_jpg.rf.305b6513a0a4e5b1210683d165f4e174__0357,validation,166_104_0_jpg.rf.305b6513a0a4e5b1210683d165f4e174.jpg,crops/166_104_0_jpg.rf.305b6513a0a4e5b1210683d165f4e174__0357.png,number,640,640,83,174,205,242,74,164,214,256,632058,0.56,1.53,tesseract:gray,,pending,,
32_104_0_jpg.rf.613017e76d5633632c84f26a4da1b273__0358,train,32_104_0_jpg.rf.613017e76d5633632c84f26a4da1b273.jpg,crops/32_104_0_jpg.rf.613017e76d5633632c84f26a4da1b273__0358.png,number,640,640,88,164,247,228,76,154,259,242,,,,,,pending,,
6253_104_1_jpg.rf.ed0076cf682adf5f6aa09380e9a0a702__0359,train,6253_104_1_jpg.rf.ed0076cf682adf5f6aa09380e9a0a702.jpg,crops/6253_104_1_jpg.rf.ed0076cf682adf5f6aa09380e9a0a702__0359.png,number,640,640,335,224,600,283,314,215,621,295,S23520478,0.5,1.57,tesseract:gray,,pending,,
6509_104_0_jpg.rf.2b52d053d3460671323980b0b3cddd00__0360,validation,6509_104_0_jpg.rf.2b52d053d3460671323980b0b3cddd00.jpg,crops/6509_104_0_jpg.rf.2b52d053d3460671323980b0b3cddd00__0360.png,number,640,640,49,216,131,276,43,207,137,289,,,,,,pending,,
6740_104_0_jpg.rf.c64b19dfd0fb290d9ab1a7d4fb25af44__0361,train,6740_104_0_jpg.rf.c64b19dfd0fb290d9ab1a7d4fb25af44.jpg,crops/6740_104_0_jpg.rf.c64b19dfd0fb290d9ab1a7d4fb25af44__0361.png,number,640,640,73,195,196,261,64,185,205,275,5471R3,0.5,1.115,tesseract:otsu,,pending,,
6762_104_1_jpg.rf.af4b0cefbcd8642c7a6e3ca7d67d53d0__0362,train,6762_104_1_jpg.rf.af4b0cefbcd8642c7a6e3ca7d67d53d0.jpg,crops/6762_104_1_jpg.rf.af4b0cefbcd8642c7a6e3ca7d67d53d0__0362.png,number,640,640,268,191,501,253,250,182,519,266,63221764,0.56,2.21,tesseract:gray,,pending,,
3538_104_1_jpg.rf.ad86cb72f0cb87ed763fe9fa845ba64e__0363,train,3538_104_1_jpg.rf.ad86cb72f0cb87ed763fe9fa845ba64e.jpg,crops/3538_104_1_jpg.rf.ad86cb72f0cb87ed763fe9fa845ba64e__0363.png,number,640,640,256,222,495,284,237,213,514,297,2320475,0.56,2.21,tesseract:gray,,pending,,
2693_104_0_jpg.rf.987f405f40ebc9cf3cc7dd953bfb4284__0364,train,2693_104_0_jpg.rf.987f405f40ebc9cf3cc7dd953bfb4284.jpg,crops/2693_104_0_jpg.rf.987f405f40ebc9cf3cc7dd953bfb4284__0364.png,number,640,640,113,180,317,243,97,170,333,256,42244934,0.5,2.15,tesseract:gray,,pending,,
4912_104_0_jpg.rf.26e472fa88339f96ac0e97f55d5f6faf__0365,train,4912_104_0_jpg.rf.26e472fa88339f96ac0e97f55d5f6faf.jpg,crops/4912_104_0_jpg.rf.26e472fa88339f96ac0e97f55d5f6faf__0365.png,number,640,640,107,174,308,241,91,164,324,255,795205,0.5,1.47,tesseract:gray,,pending,,
144_104_0_jpg.rf.5ebe4810b86f09909599372a462cb725__0366,train,144_104_0_jpg.rf.5ebe4810b86f09909599372a462cb725.jpg,crops/144_104_0_jpg.rf.5ebe4810b86f09909599372a462cb725__0366.png,number,640,640,51,206,144,278,44,195,151,293,,,,,,pending,,
6791_104_1_jpg.rf.1f294391caf178d5e35df166da71c23f__0367,train,6791_104_1_jpg.rf.1f294391caf178d5e35df166da71c23f.jpg,crops/6791_104_1_jpg.rf.1f294391caf178d5e35df166da71c23f__0367.png,number,640,640,294,187,534,246,275,178,553,258,36831435,0.56,2.21,tesseract:gray,,pending,,
2744_104_1_jpg.rf.1fe820fd5147c2e33d264dc1476d6f2b__0368,validation,2744_104_1_jpg.rf.1fe820fd5147c2e33d264dc1476d6f2b.jpg,crops/2744_104_1_jpg.rf.1fe820fd5147c2e33d264dc1476d6f2b__0368.png,number,640,640,93,168,253,230,81,159,265,243,62954591,0.56,2.21,tesseract:gray,,pending,,
110_104_1_jpg.rf.50c539db86b33a777c832fb98a7f658a__0369,train,110_104_1_jpg.rf.50c539db86b33a777c832fb98a7f658a.jpg,crops/110_104_1_jpg.rf.50c539db86b33a777c832fb98a7f658a__0369.png,number,640,640,289,197,534,267,270,186,553,282,5049380,0.5,2.15,tesseract:gray,,pending,,
126_104_0_jpg.rf.a182c5d7033bea9355a3e2189a807b57__0370,validation,126_104_0_jpg.rf.a182c5d7033bea9355a3e2189a807b57.jpg,crops/126_104_0_jpg.rf.a182c5d7033bea9355a3e2189a807b57__0370.png,number,640,640,206,184,451,255,187,173,470,270,665335,0.56,1.53,tesseract:otsu,,pending,,
6786_104_0_jpg.rf.d464e1babffe0244ec2849815cc7b543__0371,train,6786_104_0_jpg.rf.d464e1babffe0244ec2849815cc7b543.jpg,crops/6786_104_0_jpg.rf.d464e1babffe0244ec2849815cc7b543__0371.png,number,640,640,174,189,417,251,155,180,436,264,960474277,0.56,1.53,tesseract:gray,,pending,,
3266_104_0_jpg.rf.3ca5b3fd0ab9f078712a688a7d370183__0372,train,3266_104_0_jpg.rf.3ca5b3fd0ab9f078712a688a7d370183.jpg,crops/3266_104_0_jpg.rf.3ca5b3fd0ab9f078712a688a7d370183__0372.png,number,640,640,178,168,399,231,161,158,416,244,,,,,,pending,,
3439_104_0_jpg.rf.e97489928a87cc662fab8d818a364b04__0373,train,3439_104_0_jpg.rf.e97489928a87cc662fab8d818a364b04.jpg,crops/3439_104_0_jpg.rf.e97489928a87cc662fab8d818a364b04__0373.png,number,640,640,86,174,198,241,78,164,206,255,,,,,,pending,,
6747_104_0_jpg.rf.b438757dcc60bb74c6c640d373f95518__0374,train,6747_104_0_jpg.rf.b438757dcc60bb74c6c640d373f95518.jpg,crops/6747_104_0_jpg.rf.b438757dcc60bb74c6c640d373f95518__0374.png,number,640,640,325,199,590,258,304,190,611,270,64470974,0.56,2.21,tesseract:gray,,pending,,
6517_104_0_jpg.rf.b48b9220d4c4208592ed9df7185b146c__0375,train,6517_104_0_jpg.rf.b48b9220d4c4208592ed9df7185b146c.jpg,crops/6517_104_0_jpg.rf.b48b9220d4c4208592ed9df7185b146c__0375.png,number,640,640,45,197,111,259,39,188,117,272,,,,,,pending,,
3189_104_0_jpg.rf.d00c8822380add8f280cce4b5e8a2e08__0376,train,3189_104_0_jpg.rf.d00c8822380add8f280cce4b5e8a2e08.jpg,crops/3189_104_0_jpg.rf.d00c8822380add8f280cce4b5e8a2e08__0376.png,number,640,640,133,177,305,242,120,167,318,256,63171505,0.56,2.21,tesseract:gray,,pending,,
9652_104_1_jpg.rf.2b876b60579d94afbb7d2b1de98f528c__0377,train,9652_104_1_jpg.rf.2b876b60579d94afbb7d2b1de98f528c.jpg,crops/9652_104_1_jpg.rf.2b876b60579d94afbb7d2b1de98f528c__0377.png,number,640,640,88,176,236,237,77,167,247,250,5077M047,0.5,1.3137,tesseract:gray,,pending,,
3260_104_0_jpg.rf.24c6a310595982d83d5f03ba0d7c616b__0378,validation,3260_104_0_jpg.rf.24c6a310595982d83d5f03ba0d7c616b.jpg,crops/3260_104_0_jpg.rf.24c6a310595982d83d5f03ba0d7c616b__0378.png,number,640,640,34,220,89,287,28,210,95,301,,,,,,pending,,
6070_104_0_jpg.rf.28b12195f50e0b6282c093ed328513a0__0379,train,6070_104_0_jpg.rf.28b12195f50e0b6282c093ed328513a0.jpg,crops/6070_104_0_jpg.rf.28b12195f50e0b6282c093ed328513a0__0379.png,number,640,640,70,198,197,265,60,188,207,279,,,,,,pending,,
2555_104_0_jpg.rf.de7322a0874f9832c34fda4e837f9dd3__0380,train,2555_104_0_jpg.rf.de7322a0874f9832c34fda4e837f9dd3.jpg,crops/2555_104_0_jpg.rf.de7322a0874f9832c34fda4e837f9dd3__0380.png,number,640,640,341,205,610,268,320,195,631,281,820907K6,0.5,1.3137,tesseract:inv_otsu,,pending,,
6993_104_0_jpg.rf.f64622536d2e4c9bc4a2de7f3706dcc0__0381,validation,6993_104_0_jpg.rf.f64622536d2e4c9bc4a2de7f3706dcc0.jpg,crops/6993_104_0_jpg.rf.f64622536d2e4c9bc4a2de7f3706dcc0__0381.png,number,640,640,228,174,436,233,212,165,452,245,8289734,0.56,2.21,tesseract:gray,,pending,,
34_104_1_jpg.rf.a7b400c1be6fd665573d94a990561f72__0382,train,34_104_1_jpg.rf.a7b400c1be6fd665573d94a990561f72.jpg,crops/34_104_1_jpg.rf.a7b400c1be6fd665573d94a990561f72__0382.png,number,640,640,353,174,640,239,331,164,640,253,,,,,,pending,,
3669_104_0_jpg.rf.449c19df6d084036c1246536730f8ff9__0383,validation,3669_104_0_jpg.rf.449c19df6d084036c1246536730f8ff9.jpg,crops/3669_104_0_jpg.rf.449c19df6d084036c1246536730f8ff9__0383.png,number,640,640,95,161,264,222,82,152,277,235,,,,,,pending,,
6321_104_0_jpg.rf.cc786be987832df5b42208f351fb5ad0__0384,train,6321_104_0_jpg.rf.cc786be987832df5b42208f351fb5ad0.jpg,crops/6321_104_0_jpg.rf.cc786be987832df5b42208f351fb5ad0__0384.png,number,640,640,175,189,386,251,159,180,402,264,40081221,0.56,2.21,tesseract:gray,,pending,,
6370_104_0_jpg.rf.214d1b4a74f980a946c2bbc3bbe88192__0385,train,6370_104_0_jpg.rf.214d1b4a74f980a946c2bbc3bbe88192.jpg,crops/6370_104_0_jpg.rf.214d1b4a74f980a946c2bbc3bbe88192__0385.png,number,640,640,102,192,247,266,91,181,258,282,5321358,0.56,2.21,tesseract:gray,,pending,,
2710_104_0_jpg.rf.98463debf826778f81912fa831cdeb18__0386,train,2710_104_0_jpg.rf.98463debf826778f81912fa831cdeb18.jpg,crops/2710_104_0_jpg.rf.98463debf826778f81912fa831cdeb18__0386.png,number,640,640,239,191,458,252,222,182,475,265,61685457,0.56,2.21,tesseract:gray,,pending,,
3252_104_0_jpg.rf.8bcb9c2c64defb042870a4f51dccf374__0387,train,3252_104_0_jpg.rf.8bcb9c2c64defb042870a4f51dccf374.jpg,crops/3252_104_0_jpg.rf.8bcb9c2c64defb042870a4f51dccf374__0387.png,number,640,640,96,159,255,221,84,150,267,234,53247455,0.56,2.21,tesseract:gray,,pending,,
2716_104_0_jpg.rf.1d2071b6e89ce2200c215bb57e4c290e__0388,train,2716_104_0_jpg.rf.1d2071b6e89ce2200c215bb57e4c290e.jpg,crops/2716_104_0_jpg.rf.1d2071b6e89ce2200c215bb57e4c290e__0388.png,number,640,640,335,196,558,261,318,186,575,275,53187686,0.56,2.21,tesseract:gray,,pending,,
3479_104_1_jpg.rf.81be9fc42d21004a21ed53ee444cca78__0389,train,3479_104_1_jpg.rf.81be9fc42d21004a21ed53ee444cca78.jpg,crops/3479_104_1_jpg.rf.81be9fc42d21004a21ed53ee444cca78__0389.png,number,640,640,229,182,428,242,214,173,443,255,6520558,0.56,2.21,tesseract:otsu,,pending,,
6068_104_0_jpg.rf.1e5a97241b1e67cd5013931ccbd3f109__0390,train,6068_104_0_jpg.rf.1e5a97241b1e67cd5013931ccbd3f109.jpg,crops/6068_104_0_jpg.rf.1e5a97241b1e67cd5013931ccbd3f109__0390.png,number,640,640,174,190,412,253,155,180,431,266,54285232,0.56,2.21,tesseract:gray,,pending,,
21_104_0_jpg.rf.470fdf3da1b2504efbe4aa11ae370dea__0391,train,21_104_0_jpg.rf.470fdf3da1b2504efbe4aa11ae370dea.jpg,crops/21_104_0_jpg.rf.470fdf3da1b2504efbe4aa11ae370dea__0391.png,number,640,640,246,171,441,239,231,161,456,253,64511173,0.56,2.21,tesseract:gray,,pending,,
6841_104_1_jpg.rf.c12c61e4dd0a04d9a37010ba871867d3__0392,validation,6841_104_1_jpg.rf.c12c61e4dd0a04d9a37010ba871867d3.jpg,crops/6841_104_1_jpg.rf.c12c61e4dd0a04d9a37010ba871867d3__0392.png,number,640,640,352,200,631,255,330,192,640,267,6442464,0.56,2.21,tesseract:gray,,pending,,
6481_104_0_jpg.rf.362e56ed626b4ec6422854dc7af3300b__0393,validation,6481_104_0_jpg.rf.362e56ed626b4ec6422854dc7af3300b.jpg,crops/6481_104_0_jpg.rf.362e56ed626b4ec6422854dc7af3300b__0393.png,number,640,640,121,180,299,242,107,171,313,255,5281734,0.56,2.21,tesseract:gray,,pending,,
2734_104_0_jpg.rf.f6eca12ecbbc747e9e8b4badea00a25e__0394,train,2734_104_0_jpg.rf.f6eca12ecbbc747e9e8b4badea00a25e.jpg,crops/2734_104_0_jpg.rf.f6eca12ecbbc747e9e8b4badea00a25e__0394.png,number,640,640,43,197,117,259,37,188,123,272,,,,,,pending,,
6190_104_0_jpg.rf.499b024c2d3df5ac4b062d92c4971929__0395,train,6190_104_0_jpg.rf.499b024c2d3df5ac4b062d92c4971929.jpg,crops/6190_104_0_jpg.rf.499b024c2d3df5ac4b062d92c4971929__0395.png,number,640,640,24,217,77,275,18,208,83,287,,,,,,pending,,
3268_104_1_jpg.rf.b0cf933e06c26304c5a47ec555243ea3__0396,train,3268_104_1_jpg.rf.b0cf933e06c26304c5a47ec555243ea3.jpg,crops/3268_104_1_jpg.rf.b0cf933e06c26304c5a47ec555243ea3__0396.png,number,640,640,102,156,275,219,89,146,288,232,64533565,0.56,2.21,tesseract:gray,,pending,,
2701_104_0_jpg.rf.7915c6dcfda85bda1e23b360b333b300__0397,validation,2701_104_0_jpg.rf.7915c6dcfda85bda1e23b360b333b300.jpg,crops/2701_104_0_jpg.rf.7915c6dcfda85bda1e23b360b333b300__0397.png,number,640,640,173,189,281,253,165,179,289,267,,,,,,pending,,
6179_104_0_jpg.rf.a27a22f5374ec238202f14e51482ff53__0398,train,6179_104_0_jpg.rf.a27a22f5374ec238202f14e51482ff53.jpg,crops/6179_104_0_jpg.rf.a27a22f5374ec238202f14e51482ff53__0398.png,number,640,640,60,197,181,266,51,186,190,281,,,,,,pending,,
3680_104_0_jpg.rf.3ef0423a4a8fdd25a7538e5057aeb7be__0399,train,3680_104_0_jpg.rf.3ef0423a4a8fdd25a7538e5057aeb7be.jpg,crops/3680_104_0_jpg.rf.3ef0423a4a8fdd25a7538e5057aeb7be__0399.png,number,640,640,286,180,493,240,270,171,509,253,631713,0.5,1.47,tesseract:gray,,pending,,
3547_104_0_jpg.rf.aaddd17eac667b6ea80b2f757a2c66cb__0400,train,3547_104_0_jpg.rf.aaddd17eac667b6ea80b2f757a2c66cb.jpg,crops/3547_104_0_jpg.rf.aaddd17eac667b6ea80b2f757a2c66cb__0400.png,number,640,640,46,196,126,258,40,187,132,271,,,,,,pending,,
2749_104_1_jpg.rf.d1dc66baf0ce0f227b8cdb04f2a1eead__0401,train,2749_104_1_jpg.rf.d1dc66baf0ce0f227b8cdb04f2a1eead.jpg,crops/2749_104_1_jpg.rf.d1dc66baf0ce0f227b8cdb04f2a1eead__0401.png,number,640,640,81,173,244,238,68,163,257,252,52044934,0.56,2.21,tesseract:gray,,pending,,
6745_104_0_jpg.rf.f2e11ba368ef26b961d610e736e1fced__0402,train,6745_104_0_jpg.rf.f2e11ba368ef26b961d610e736e1fced.jpg,crops/6745_104_0_jpg.rf.f2e11ba368ef26b961d610e736e1fced__0402.png,number,640,640,81,192,230,260,70,182,241,274,44109774,0.56,2.21,tesseract:otsu,,pending,,
3224_104_0_jpg.rf.3de62ba78c3f238b90d680f4eecb7006__0403,train,3224_104_0_jpg.rf.3de62ba78c3f238b90d680f4eecb7006.jpg,crops/3224_104_0_jpg.rf.3de62ba78c3f238b90d680f4eecb7006__0403.png,number,640,640,58,192,142,252,52,183,148,265,,,,,,pending,,
6840_104_1_jpg.rf.1460e62dbdd69753cdbb1905daf8f3f5__0404,validation,6840_104_1_jpg.rf.1460e62dbdd69753cdbb1905daf8f3f5.jpg,crops/6840_104_1_jpg.rf.1460e62dbdd69753cdbb1905daf8f3f5__0404.png,number,640,640,176,186,406,248,158,177,424,261,6462464,0.5,2.15,tesseract:gray,,pending,,
6409_104_0_jpg.rf.99687e365fb232ad5a6c4e5a0d7df40a__0405,train,6409_104_0_jpg.rf.99687e365fb232ad5a6c4e5a0d7df40a.jpg,crops/6409_104_0_jpg.rf.99687e365fb232ad5a6c4e5a0d7df40a__0405.png,number,640,640,68,198,176,267,60,187,184,282,,,,,,pending,,
6466_104_0_jpg.rf.de20ac0f77af027b6014b3ba542f54d1__0406,validation,6466_104_0_jpg.rf.de20ac0f77af027b6014b3ba542f54d1.jpg,crops/6466_104_0_jpg.rf.de20ac0f77af027b6014b3ba542f54d1__0406.png,number,640,640,163,188,371,250,147,179,387,263,61147955,0.56,2.21,tesseract:gray,,pending,,
6111_104_1_jpg.rf.6a01366294e2e57987c63adfac38e35c__0407,train,6111_104_1_jpg.rf.6a01366294e2e57987c63adfac38e35c.jpg,crops/6111_104_1_jpg.rf.6a01366294e2e57987c63adfac38e35c__0407.png,number,640,640,227,208,455,272,209,198,473,286,0451577,0.5,2.15,tesseract:gray,,pending,,
6193_104_1_jpg.rf.bcc784cfff406694ab1a46d4d8c49e82__0408,train,6193_104_1_jpg.rf.bcc784cfff406694ab1a46d4d8c49e82.jpg,crops/6193_104_1_jpg.rf.bcc784cfff406694ab1a46d4d8c49e82__0408.png,number,640,640,261,200,487,262,243,191,505,275,63790810,0.56,2.21,tesseract:gray,,pending,,
6787_104_0_jpg.rf.e983ef9f85cf542e3ef4c08bd17dc35e__0409,train,6787_104_0_jpg.rf.e983ef9f85cf542e3ef4c08bd17dc35e.jpg,crops/6787_104_0_jpg.rf.e983ef9f85cf542e3ef4c08bd17dc35e__0409.png,number,640,640,340,197,588,257,321,188,607,270,60474277,0.56,2.21,tesseract:gray,,pending,,
3522_104_0_jpg.rf.0a0b11da3fc500d5385e60e04acbff11__0410,train,3522_104_0_jpg.rf.0a0b11da3fc500d5385e60e04acbff11.jpg,crops/3522_104_0_jpg.rf.0a0b11da3fc500d5385e60e04acbff11__0410.png,number,640,640,47,175,157,242,39,165,165,256,,,,,,pending,,
